Time,Temp,PM10,PM2.5,Rain,RH,Wind
09:00,19,22,7,0,66,1.1
10:00,20,23,9,0,62,1
11:00,21,28,15,0,58,1.1
12:00,22,28,19,0,56,1.1
13:00,21,38,16,0,58,1.6
14:00,21,37,10,0,58,1.2
15:00,20,35,4,0,62,1.4
16:00,19,30,7,0,63,1.2
17:00,18,36,8,0,66,1.1
18:00,18,37,9,0,68,0.8
19:00,17,34,11,0,69,1.5
20:00,17,20,6,0,70,1.1
21:00,17,10,11,0,73,1
22:00,17,15,7,0,74,0.9
23:00,16,15,13,0,76,1
00:00,16,15,8,0,76,0.8
01:00,16,6,11,0,76,2
02:00,17,8,7,0,75,1.3
03:00,17,14,8,0,76,1
04:00,16,17,1,0.2,81,1
05:00,16,18,5,5.6,86,0.9
06:00,16,17,13,0.2,89,0.5
07:00,17,15,13,0,88,0.8
08:00,18,17,18,0,85,0.5
09:00,20,24,9,0.2,79,1
10:00,23,28,20,0,69,0.6
11:00,24,27,15,0,63,1.1
12:00,25,26,9,0,60,1.1
13:00,25,28,19,0,59,1.9
14:00,25,38,19,0,59,1.5
15:00,25,53,28,0,60,1.4
16:00,24,54,25,0,62,1.1
17:00,23,52,26,0,68,1.2
18:00,22,49,29,0,71,1.1
19:00,21,43,31,0,73,1.1
20:00,20,44,28,0,75,0.9
21:00,20,39,30,0,76,0.9
22:00,20,43,29,0,77,1.1
23:00,19,31,27,0,78,0.7
00:00,19,30,21,0,78,0.7
01:00,19,30,13,0,77,0.7
02:00,19,31,21,0,77,1
03:00,19,25,15,0,77,0.8
04:00,19,18,16,0,77,1.1
05:00,19,12,10,0,78,0.5
06:00,19,15,12,0,78,0.6
07:00,20,12,13,0,77,0.8
08:00,21,21,10,0,73,1.3
09:00,21,25,13,0,73,1
10:00,21,34,16,0,73,1
11:00,21,30,20,0,75,0.9
12:00,21,33,15,0,76,1
13:00,21,27,8,0,78,1
14:00,21,34,11,0,79,0.8
15:00,21,28,15,0,77,1
16:00,20,29,18,0,80,0.8
17:00,19,26,11,0.6,84,0.9
18:00,19,27,11,0,83,1.1
19:00,18,26,9,0,81,1
20:00,18,22,11,0,80,1
21:00,17,20,9,0,80,1.7
22:00,17,17,13,0,82,0.9
23:00,17,16,11,0,82,0.9
00:00,17,19,10,0,81,1
01:00,17,20,10,0,80,0.6
02:00,17,22,8,0,80,0.8
03:00,16,20,11,0,80,1.2
04:00,16,25,6,0,80,0.7
05:00,16,27,14,0,81,0.8
06:00,16,23,11,0,82,1.5
07:00,16,17,19,9.6,85,1
08:00,16,16,14,1.4,91,0.7
09:00,17,23,12,0,89,0.5
10:00,17,28,7,0.4,88,0.9
11:00,17,31,11,0.2,88,0.7
12:00,17,37,14,0.2,88,0.8
13:00,17,40,21,1,89,1
14:00,17,40,19,1,90,0.8
15:00,17,35,21,0.8,91,0.7
16:00,17,33,18,0.8,92,0.9
17:00,17,30,22,1.8,92,0.6
18:00,17,25,21,1.8,91,0.7
19:00,16,20,18,1,91,1.1
20:00,17,11,15,0.6,90,0.7
21:00,16,13,14,0.6,91,0.7
22:00,16,13,13,0.6,91,0.9
23:00,17,16,12,0.8,92,0.7
00:00,17,14,11,1.8,92,0.4
01:00,16,13,8,1,92,0.6
02:00,17,12,4,0.4,92,1.1
03:00,17,17,6,0,88,0.7
04:00,17,14,6,0,86,0.7
05:00,17,10,4,0,85,0.6
06:00,17,8,5,0,87,0.2
07:00,18,6,3,0,83,0.5
08:00,19,12,8,0,81,0.6
09:00,20,13,10,0,77,0.9
10:00,22,10,15,0,71,1
11:00,24,8,10,0,65,1
12:00,24,11,9,0,66,2.2
13:00,24,18,4,0,66,2.1
14:00,23,24,6,0,67,1.9
15:00,23,30,13,0,69,1.4
16:00,22,25,13,0,72,1.2
17:00,21,27,14,0,75,1.1
18:00,20,24,11,0,77,1.1
19:00,20,27,14,0,79,0.8
20:00,20,27,14,0,82,1.4
21:00,20,29,12,0,83,0.5
22:00,20,28,6,0,84,0.9
23:00,20,22,11,0,81,0.4
00:00,19,15,14,0,79,0.4
01:00,20,12,13,0,75,0.6
02:00,19,16,11,0,76,0.7
03:00,19,17,16,0,69,0.6
04:00,19,21,19,0,64,0.8
05:00,19,21,23,0,69,0.7
06:00,19,37,27,0,72,0.8
07:00,20,40,27,0,65,0.6
08:00,21,51,24,0,58,0.8
09:00,22,43,21,0,58,0.9
10:00,23,46,20,0,54,1.4
11:00,24,43,26,0,47,1.4
12:00,25,51,27,0,45,1.3
13:00,24,57,35,0,47,2.3
14:00,25,59,35,0,42,1.2
15:00,25,66,39,0,42,1.3
16:00,24,61,41,0,34,1.1
17:00,23,65,41,0,26,1.1
18:00,23,65,36,0,28,0.9
19:00,22,73,30,0,34,1.2
20:00,21,79,29,0,36,0.6
21:00,20,84,38,0,40,1.3
22:00,20,79,40,0,42,0.8
23:00,20,76,42,0,43,1.1
00:00,20,64,32,0,42,1.1
01:00,19,64,29,0,43,0.8
02:00,19,59,28,0,45,0.4
03:00,18,63,29,0,46,0.7
04:00,18,59,27,0,50,0.9
05:00,17,60,25,0,57,0.4
06:00,17,50,26,0,65,0.3
07:00,18,50,27,0,53,0.4
08:00,20,44,33,0,36,0.7
09:00,22,47,25,0,22,0.4
10:00,23,48,21,0,20,1.6
11:00,23,54,19,0,21,2.6
12:00,24,55,15,0,19,1.5
13:00,24,59,11,0,20,2
14:00,24,61,11,0,25,2
15:00,23,60,19,0,29,1.3
16:00,23,58,26,0,29,1.2
17:00,22,49,22,0,33,2.1
18:00,20,58,24,0,41,1.8
19:00,20,54,24,0,44,0.6
20:00,19,59,26,0,46,1.1
21:00,19,62,30,0,48,0.4
22:00,19,69,33,0,51,0.2
23:00,18,80,40,0,54,0.5
00:00,18,70,36,0,56,0.2
01:00,17,63,31,0,59,0.5
02:00,16,52,29,0,63,0.4
03:00,16,52,29,0,59,0.4
04:00,16,53,25,0,61,0.3
05:00,16,50,18,0,62,0.3
06:00,16,52,24,0,59,0.4
07:00,18,42,21,0,43,0.6
08:00,21,33,21,0,33,0.5
09:00,23,35,14,0,36,1.3
10:00,25,52,24,0,32,1.3
11:00,27,55,26,0,26,1.5
12:00,27,57,29,0,27,1.3
13:00,27,59,32,0,33,2
14:00,26,72,43,0,39,1.9
15:00,26,79,43,0,46,2
16:00,25,74,46,0,51,1.7
17:00,23,70,42,0,56,1.3
18:00,23,64,42,0,59,1.1
19:00,23,68,36,0,60,0.6
20:00,23,84,33,0,60,0.7
21:00,23,93,37,0,60,0.5
22:00,23,101,46,0,62,0.9
23:00,22,104,54,0,66,0.8
00:00,22,111,51,0,67,0.6
01:00,22,119,53,0,66,0.4
02:00,22,116,50,0,65,0.8
03:00,22,106,50,0,64,0.8
04:00,22,96,50,0,63,0.7
05:00,23,86,51,0,61,0.6
06:00,23,75,51,0,60,0.6
07:00,23,65,51,0,58,0.5
08:00,25,63,45,0,50,0.5
09:00,28,70,41,0,41,1.5
10:00,29,67,35,0,40,1.9
11:00,29,67,30,0,44,1.7
12:00,29,59,29,0,44,2.4
13:00,30,57,25,0,44,2.3
14:00,29,56,28,0,46,1.9
15:00,29,53,23,0,48,2
16:00,28,55,32,0,51,1.9
17:00,26,53,30,0,58,1.9
18:00,25,51,29,0,64,1.3
19:00,24,46,19,0,70,1.1
20:00,24,49,24,0,76,0.6
21:00,24,64,25,0,77,0.7
22:00,24,68,38,0,76,0.7
23:00,23,69,31,0,73,0.6
00:00,23,56,35,0,75,0.1
01:00,23,63,33,0,76,0.4
02:00,22,63,35,0,77,0.5
03:00,21,61,32,0,80,0.5
04:00,21,54,24,0,80,0.3
05:00,20,45,29,0,81,0.5
06:00,21,43,30,0,78,0.5
07:00,22,42,25,0,67,0.5
08:00,24,47,25,0,62,0.5
09:00,26,56,32,0,54,0.7
10:00,29,55,33,0,48,0.8
11:00,30,61,31,0,48,1.1
12:00,29,72,36,0,53,1.7
13:00,29,94,49,0,53,1.6
14:00,28,110,56,0,59,1.8
15:00,28,105,56,0,61,1.2
16:00,27,97,50,0,65,1.4
17:00,26,84,50,0,68,0.9
18:00,25,82,46,0,69,0.8
19:00,25,79,44,0,69,1
20:00,25,80,41,0,72,1.2
21:00,25,82,45,0,71,1.3
22:00,25,84,49,0,70,0.5
23:00,25,90,55,0,74,0.6
00:00,25,90,50,0,73,0.1
01:00,25,96,51,0,72,0.3
02:00,25,93,53,0,72,0.3
03:00,25,99,54,0,73,0.7
04:00,24,103,55,0,75,0.7
05:00,24,110,58,0,76,0.5
06:00,24,111,73,0,75,0.8
07:00,26,99,72,0,68,1.2
08:00,28,86,64,0,62,1
09:00,29,65,42,0,61,2.4
10:00,31,57,26,0,57,2.8
11:00,32,49,15,0,55,2.8
12:00,33,53,12,0,54,2.4
13:00,31,53,16,0,63,2.5
14:00,30,58,22,0,67,2.1
15:00,29,55,19,0,70,1.4
16:00,29,57,15,0,72,1.5
17:00,28,54,15,0,74,1.4
18:00,27,62,15,0,77,1.3
19:00,27,56,13,0,79,1.2
20:00,27,43,7,0,81,1.2
21:00,26,27,6,1,85,1
22:00,26,19,7,0,84,1.3
23:00,26,20,8,0,83,0.8
00:00,26,25,9,0,80,1
01:00,26,25,8,0,78,1.1
02:00,26,27,11,0,78,1
03:00,26,18,8,0,79,0.6
04:00,26,15,10,0,78,0.7
05:00,26,7,2,0,79,0.8
06:00,26,8,10,0,80,0.8
07:00,26,17,11,0,77,0.9
08:00,27,25,12,0,75,1.7
09:00,28,36,9,0,72,1.7
10:00,29,35,10,0,67,2.1
11:00,31,35,9,0,59,3
12:00,32,29,12,0,55,2.8
13:00,32,29,14,0,55,2.6
14:00,31,26,16,0,54,1.6
15:00,29,32,10,0,63,1
16:00,28,35,12,0,70,0.6
17:00,28,46,15,0,72,0.6
18:00,27,42,13,0,74,0.6
19:00,27,48,12,0,72,1.4
20:00,27,43,12,0,70,1.6
21:00,27,33,22,0,72,1.5
22:00,26,29,18,0,74,1.5
23:00,26,21,19,0,72,1.5
00:00,26,24,14,0,70,1.4
01:00,26,12,15,0,69,1.5
02:00,26,10,15,0,71,1.4
03:00,26,15,13,0,71,1.4
04:00,26,13,7,0,70,1.3
05:00,26,12,10,0,70,0.9
06:00,26,9,9,0,69,1
07:00,27,17,8,0,64,1.5
08:00,28,31,5,0,61,1.6
09:00,30,35,11,0,57,1.7
10:00,31,35,15,0,53,2.1
11:00,31,31,18,0,54,2.9
12:00,31,22,16,0,51,2
13:00,31,25,18,0,51,2.9
14:00,30,26,19,0,57,2.8
15:00,29,39,18,0,58,2.1
16:00,29,33,20,0,59,1.6
17:00,29,33,14,0,60,1.4
18:00,28,34,12,0,63,1.1
19:00,28,38,14,0,65,0.9
20:00,27,36,10,0,66,0.6
21:00,27,30,21,0,67,1
22:00,27,28,23,0,67,0.6
23:00,27,30,21,0,69,0.2
00:00,26,25,16,0,71,0.7
01:00,25,27,10,0,75,1.3
02:00,23,28,15,0,77,1.1
03:00,21,32,9,0.2,80,1.2
04:00,20,27,4,3.8,87,1.9
05:00,20,18,1,3.6,91,1
06:00,22,20,9,2.4,93,1.2
07:00,23,23,8,0.4,85,1.1
08:00,22,29,14,0,85,0.9
09:00,22,23,10,0,83,1.3
10:00,24,30,20,0,77,0.7
11:00,24,33,22,0,73,1.6
12:00,25,35,26,0,68,1.6
13:00,25,33,31,0,66,1.3
14:00,25,38,30,0,66,1.2
15:00,24,49,29,0,67,1.5
16:00,23,60,27,0,71,2
17:00,22,67,37,0,72,0.8
18:00,21,61,39,0,74,0.8
19:00,21,61,40,0,75,0.9
20:00,21,58,40,0,75,1
21:00,21,65,40,0,75,0.7
22:00,21,65,39,0,75,1
23:00,20,62,37,0,77,0.5
00:00,20,45,35,0,77,0.7
01:00,20,35,26,0,77,0.8
02:00,20,22,19,0,78,0.9
03:00,20,27,11,0,78,1
04:00,20,20,13,0,77,1
05:00,20,20,11,0,76,0.7
06:00,21,18,12,0,75,1.2
07:00,21,24,18,0,74,0.7
08:00,23,27,16,0,70,0.6
09:00,25,27,13,0,64,1.3
10:00,25,25,9,0,61,1.3
11:00,26,26,12,0,60,1.4
12:00,26,29,16,0,58,1.4
13:00,27,32,15,0,57,1.6
14:00,27,41,19,0,56,1.1
15:00,26,39,12,0,58,1.5
16:00,25,31,11,0,61,1.2
17:00,24,27,21,0,63,0.8
18:00,23,21,16,0,67,1.1
19:00,22,27,16,0,69,0.9
20:00,21,31,14,0,70,0.9
21:00,21,35,13,0,70,1
22:00,21,37,19,0,70,0.6
23:00,21,32,14,0,70,0.8
00:00,21,32,18,0,69,0.9
01:00,21,32,12,0,69,1
02:00,21,31,16,0,69,0.5
03:00,21,30,14,0,71,1
04:00,21,30,11,0,71,1.2
05:00,21,28,13,0,71,0.3
06:00,21,34,13,0,70,0.3
07:00,23,33,16,0,66,0.2
08:00,24,43,18,0,63,0.7
09:00,25,57,27,0,62,0.8
10:00,27,70,33,0,61,1.3
11:00,28,73,33,0,58,0.7
12:00,30,67,31,0,54,1.1
13:00,30,60,32,0,52,1.7
14:00,28,56,30,0,61,1.8
15:00,26,47,25,0,68,2.5
16:00,26,53,18,0,71,2.2
17:00,25,50,22,0,76,1.9
18:00,24,53,22,0,79,1.1
19:00,23,44,23,0,81,1
20:00,23,50,20,0,83,1.1
21:00,23,58,22,0,84,0.9
22:00,23,65,19,0,84,0.5
23:00,23,62,19,0,84,1
00:00,23,66,22,0,85,0.7
01:00,23,70,31,0,86,1.1
02:00,22,69,33,0,86,1.3
03:00,22,68,30,0,87,1.5
04:00,22,68,27,0,86,0.6
05:00,22,72,28,0,85,0.6
06:00,23,65,28,0,85,0.6
07:00,23,61,31,0,82,0.5
08:00,24,63,26,0,76,1.4
09:00,26,68,27,0,70,0.9
10:00,27,63,25,0,66,1.2
11:00,27,61,29,0,65,1.7
12:00,26,59,33,0,68,2.2
13:00,27,64,31,0,67,2.5
14:00,26,65,37,0,70,2.8
15:00,26,68,29,0,72,2.3
16:00,26,73,28,0,71,1.3
17:00,26,73,25,0,72,1.8
18:00,24,63,27,0,76,0.9
19:00,24,55,32,0,79,1.1
20:00,23,52,28,0,81,0.7
21:00,23,61,31,0,81,0.9
22:00,23,57,30,0,82,0.7
23:00,22,54,29,0,82,0.5
00:00,22,40,23,0,82,1.1
01:00,21,34,15,0,82,0.8
02:00,21,27,16,0,82,0.8
03:00,22,26,21,0,82,0.9
04:00,21,29,29,0,82,1.2
05:00,21,29,30,0,82,0.7
06:00,22,33,29,0,81,0.7
07:00,22,37,27,0,80,0.6
08:00,23,37,25,0,78,1
09:00,25,44,30,0,73,0.6
10:00,28,50,36,0,63,0.1
11:00,29,68,40,0,58,1.1
12:00,29,72,37,0,56,1.3
13:00,30,70,26,0,56,2.5
14:00,28,53,22,0,57,1.6
15:00,29,47,22,0,56,2
16:00,28,48,24,0,57,2.3
17:00,27,53,26,0,62,1.9
18:00,25,56,23,0,64,1.6
19:00,24,58,24,0,66,0.9
20:00,23,54,22,0,68,0.7
21:00,23,51,21,0,68,0.8
22:00,23,41,23,0,68,1.2
23:00,22,45,21,0,70,0.7
00:00,22,38,25,0,70,1
01:00,22,34,32,0,70,0.9
02:00,22,23,20,0,69,1.5
03:00,22,17,13,0,70,0.4
04:00,22,17,13,0,73,0.6
05:00,21,17,17,0,73,0.8
06:00,22,31,20,0,73,0.5
07:00,23,42,23,0,70,0.3
08:00,25,54,15,0,64,0.7
09:00,27,52,24,0,58,0.8
10:00,29,48,29,0,52,0.7
11:00,30,46,40,0,50,0.9
12:00,31,50,27,0,48,1.1
13:00,30,45,23,0,50,2.6
14:00,29,51,18,0,57,1.9
15:00,27,49,28,0,63,2
16:00,26,60,27,0,67,2.7
17:00,25,58,28,0,73,1.2
18:00,25,62,24,0,76,1
19:00,24,52,24,0,76,0.7
20:00,24,49,25,0,77,1
21:00,24,44,23,0,78,1.1
22:00,24,43,19,0,78,0.4
23:00,24,45,20,0,78,1
00:00,24,49,22,0,79,0.6
01:00,24,62,30,0,81,1.2
02:00,23,67,28,0,82,0.5
03:00,24,69,30,0,82,0.6
04:00,23,66,33,0,83,0.7
05:00,23,59,32,0,84,0.9
06:00,23,62,40,0,84,0.2
07:00,24,65,36,0,80,0.3
08:00,26,74,44,0,71,1.3
09:00,27,75,35,0,62,1.3
10:00,28,81,38,0,62,1
11:00,29,84,38,0,56,1.2
12:00,30,87,44,0,55,1.8
13:00,30,65,46,0,50,1.6
14:00,30,55,38,0,48,2.1
15:00,29,61,30,0,52,2.1
16:00,29,66,22,0,52,1.5
17:00,28,69,30,0,57,1.4
18:00,27,72,37,0,63,0.7
19:00,26,70,41,0,63,1.4
20:00,25,64,40,0,68,0.8
21:00,25,55,39,0,64,0.9
22:00,26,50,36,0,62,1.1
23:00,26,51,36,0,60,0.9
00:00,25,50,32,0,60,0.7
01:00,25,48,42,0,65,1
02:00,25,45,46,0,71,0.8
03:00,25,46,43,0,69,0.6
04:00,25,43,33,0,69,0.5
05:00,25,45,32,0,71,0.5
06:00,25,45,41,0,71,0.5
07:00,26,45,42,0,68,0.7
08:00,28,46,39,0,59,0.9
09:00,29,48,35,0,53,1.1
10:00,30,46,31,0,50,0.9
11:00,31,42,32,0,51,1.6
12:00,31,46,28,0,54,1.8
13:00,31,40,27,0,56,2.1
14:00,30,36,20,0,59,2.2
15:00,29,28,3,0,62,1.7
16:00,29,32,5,0,63,1.4
17:00,28,36,12,0,70,1.2
18:00,27,36,16,0,74,1.3
19:00,26,36,20,0,77,1.6
20:00,26,36,15,0,78,0.7
21:00,26,36,22,0,77,1
22:00,26,44,19,0,77,1
23:00,25,52,22,0,79,0.8
00:00,25,52,24,0,82,1.1
01:00,25,45,22,0,82,1.3
02:00,25,28,20,0,83,1.1
03:00,25,25,19,0,83,0.4
04:00,25,28,25,0,81,0.4
05:00,25,37,28,0,82,1.1
06:00,25,38,25,0,82,1
07:00,26,41,24,0,79,1.4
08:00,28,42,29,0,70,1.3
09:00,29,47,31,0,62,1.3
10:00,30,49,31,0,59,1.4
11:00,31,38,27,0,56,2
12:00,32,37,27,0,55,2.1
13:00,32,32,29,0,53,2.2
14:00,31,38,26,0,52,2.1
15:00,31,36,24,0,54,2
16:00,30,45,23,0,60,1.9
17:00,28,53,23,0,71,1.8
18:00,26,59,26,0,75,1.5
19:00,26,56,22,0,76,0.6
20:00,26,56,23,0,77,1.2
21:00,26,53,24,0,78,1.1
22:00,26,49,30,0,77,1
23:00,26,48,28,0,79,0.9
00:00,25,52,28,0,81,0.5
01:00,26,54,29,0,80,1.3
02:00,25,48,30,0,79,0.7
03:00,25,56,36,0,80,0.8
04:00,25,53,35,0,81,0.9
05:00,25,53,37,0,79,0.7
06:00,25,42,32,0,78,0.4
07:00,26,48,30,0,77,0.7
08:00,27,53,33,0,71,0.7
09:00,29,56,33,0,64,0.7
10:00,30,57,39,0,60,0.5
11:00,31,70,39,0,60,0.5
12:00,31,72,45,0,58,0.4
13:00,31,72,45,0,56,0.5
14:00,31,65,41,0,56,2.1
15:00,30,57,37,0,55,2.3
16:00,30,59,31,0,56,1.5
17:00,29,66,26,0,60,2.2
18:00,28,70,33,0,66,1
19:00,27,72,30,0,69,0.4
20:00,27,76,30,0,69,0.8
21:00,27,80,36,0,70,1
22:00,26,83,38,0,72,1.1
23:00,26,77,42,0,73,0.8
00:00,26,75,39,0,75,1
01:00,25,85,44,0,76,1
02:00,25,101,44,0,77,0.9
03:00,25,111,55,0,77,0.7
04:00,25,109,58,0,77,1
05:00,25,99,61,0,77,1
06:00,25,106,62,0,81,1.1
07:00,25,111,56,0,81,1.4
08:00,26,116,59,0,77,1.4
09:00,27,104,46,0,71,1.3
10:00,28,84,47,0,67,1.1
11:00,29,83,40,0,63,1.3
12:00,29,70,47,0,64,1.7
13:00,29,64,42,0,62,1.3
14:00,28,55,40,0,65,1.9
15:00,28,59,36,0,65,1.5
16:00,28,58,35,0,65,1
17:00,28,49,26,0,63,0.7
18:00,28,43,28,0,63,0.4
19:00,27,46,30,0,65,1.2
20:00,27,47,36,0,63,1
21:00,27,55,40,0,65,1
22:00,27,62,40,0,66,0.8
23:00,27,65,40,0,68,1.5
00:00,26,63,37,0,73,0.9
01:00,26,54,38,0,74,0.7
02:00,26,38,36,0,74,1.1
03:00,26,26,22,0,75,1.2
04:00,26,23,21,0,76,1.3
05:00,25,30,12,0,75,1
06:00,26,31,20,0,72,1.1
07:00,27,35,16,0,68,1.3
08:00,29,34,20,0,63,1.2
09:00,30,39,26,0,58,1.6
10:00,31,45,30,0,57,2.2
11:00,32,54,35,0,53,2.2
12:00,33,51,36,0,52,2.3
13:00,34,48,33,0,52,2.4
14:00,32,53,33,0,60,2.7
15:00,31,59,25,0,63,2.6
16:00,29,59,22,0,69,2.9
17:00,28,50,21,0,70,2.1
18:00,28,41,18,0,73,1.3
19:00,27,28,23,0,76,1.5
20:00,27,27,27,0,75,1.7
21:00,27,29,26,0,74,1.3
22:00,27,38,22,0,76,1.6
23:00,27,35,8,0,77,1.8
00:00,26,36,15,0,80,1.5
01:00,26,33,20,0,81,1.5
02:00,26,35,29,0,80,1.4
03:00,26,39,28,0,80,1.9
04:00,26,38,28,0,80,1.3
05:00,26,32,30,0,77,1.4
06:00,26,25,25,0,73,1.3
07:00,27,27,21,0,71,1.5
08:00,28,22,12,0,68,1.9
09:00,29,31,16,0,64,2
10:00,30,32,19,0,60,1.9
11:00,31,33,25,0,58,1.7
12:00,31,30,27,0,60,2.1
13:00,32,23,22,0,58,2.5
14:00,32,31,18,0,58,2.7
15:00,31,26,13,0,59,2.6
16:00,30,29,8,0,63,1.8
17:00,29,28,9,0,66,1.9
18:00,28,26,9,0,71,1
19:00,28,26,14,0,74,1
20:00,28,24,14,0,71,1.7
21:00,28,26,11,0,71,1.3
22:00,27,26,10,0,74,1.3
23:00,27,21,14,0,76,1.2
00:00,27,26,13,0,79,0.8
01:00,27,22,16,0,78,1.1
02:00,26,21,8,0,79,1.1
03:00,26,10,8,0,81,1.3
04:00,26,12,8,0,81,1
05:00,26,13,15,0,81,1
06:00,26,13,14,1.4,82,1.3
07:00,25,17,11,1.6,87,1
08:00,25,25,6,2.8,91,0.6
09:00,26,28,9,0,86,1.1
10:00,27,25,16,0,80,0.6
11:00,28,28,24,0,75,0.6
12:00,28,41,19,0.2,74,0.1
13:00,26,37,19,9.2,82,0.2
14:00,29,33,18,0,74,0.6
15:00,29,28,22,0,72,1.8
16:00,28,39,29,0,71,1.6
17:00,27,39,21,0,74,1.3
18:00,27,37,24,0,76,1.1
19:00,27,41,22,0,76,0.6
20:00,27,43,23,0,77,1.3
21:00,27,43,22,0,76,0.9
22:00,26,41,19,0,76,1
23:00,26,43,26,0,78,1.3
00:00,24,44,29,0.2,86,1.6
01:00,22,38,27,0,87,0.9
02:00,22,33,28,0,85,0.5
03:00,23,23,23,0,85,0.3
04:00,23,28,24,0,86,1.4
05:00,23,33,23,0,86,0.9
06:00,23,47,29,0,86,0.7
07:00,23,44,30,0,85,0.7
08:00,23,48,29,0.4,88,0.2
09:00,23,44,30,0.8,91,0.7
10:00,23,53,28,1.2,92,0.8
11:00,23,46,27,0,89,1.1
12:00,24,49,28,0,83,0.3
13:00,25,48,31,0,81,0.7
14:00,24,61,37,0.2,84,1.2
15:00,23,58,30,0,86,1
16:00,23,50,29,0,86,1.7
17:00,24,44,27,0,85,0.5
18:00,24,58,36,0,85,1.1
19:00,24,55,36,0,84,0.7
20:00,23,49,29,0,85,0.6
21:00,23,33,29,0,83,0.5
22:00,23,40,28,0,82,0.8
23:00,23,44,31,0,82,0.3
00:00,24,46,25,0,81,0.2
01:00,24,39,28,0,82,0.5
02:00,23,40,32,0,82,0.8
03:00,23,37,31,0,85,0.8
04:00,23,42,28,0,85,0.4
05:00,23,39,29,0,85,0.3
06:00,24,46,30,0,85,0.6
07:00,25,59,29,0,82,0.9
08:00,27,75,29,0,76,1.3
09:00,28,86,30,0,71,1.6
10:00,28,85,43,0,70,1.3
11:00,29,79,48,0,68,1.7
12:00,30,65,48,0,62,1.7
13:00,29,54,38,0,62,1.4
14:00,29,59,33,0,62,1.4
15:00,29,64,28,0,65,1.2
16:00,29,77,35,0,68,1.5
17:00,28,74,32,0,71,1.8
18:00,27,70,32,0,74,1.1
19:00,27,68,30,0,77,1.2
20:00,26,78,32,0,79,1.4
21:00,26,79,35,0,80,0.8
22:00,26,78,30,0,81,0.8
23:00,26,67,33,0,82,0.8
00:00,26,61,32,0,81,1.1
01:00,26,49,32,0,79,0.8
02:00,25,35,26,0,82,0.7
03:00,25,37,19,0,82,0.8
04:00,25,38,23,0,83,0.9
05:00,25,41,19,0,84,0.3
06:00,25,44,21,0,85,0.3
07:00,26,41,13,0,78,0.5
08:00,27,33,25,0,71,0.2
09:00,28,34,26,0,69,1.1
10:00,28,47,41,0,68,0.9
11:00,28,65,36,0,71,2
12:00,29,66,37,0,68,1.3
13:00,30,65,29,0,61,1.4
14:00,30,59,26,0,60,1.9
15:00,30,61,26,0,61,1.8
16:00,29,53,46,0,61,1.5
17:00,28,63,37,0,68,1.3
18:00,28,61,41,0,72,0.8
19:00,27,64,40,0,75,0.7
20:00,27,65,47,0,77,0.9
21:00,27,77,45,0,76,0.3
22:00,26,83,43,0,79,1.5
23:00,26,89,43,0,79,1.2
00:00,26,91,50,0,77,1.2
01:00,26,101,51,0,79,0.8
02:00,26,103,54,0,83,0.9
03:00,26,110,60,0,82,1.5
04:00,25,106,61,0,84,0.8
05:00,25,107,59,0,86,0.6
06:00,25,105,50,0,84,1.1
07:00,26,113,56,0,79,1.1
08:00,28,116,53,0,73,1.5
09:00,29,97,53,0,68,1.7
10:00,29,85,41,0,69,1.2
11:00,30,73,49,0,65,1.9
12:00,31,69,41,0,61,1.8
13:00,32,52,42,0,56,2.4
14:00,32,39,25,0,53,1.6
15:00,31,41,21,0,54,1.8
16:00,30,41,14,0,58,1.5
17:00,29,43,21,0,64,1.5
18:00,28,38,24,0,68,1.1
19:00,28,48,24,0,69,1.1
20:00,28,58,24,0,70,1.2
21:00,28,65,32,0,72,1.4
22:00,27,64,32,0,74,1.2
23:00,27,62,33,0,77,1.6
00:00,26,59,25,0,79,1.1
01:00,26,50,27,0,79,1.6
02:00,26,40,23,0,82,1.2
03:00,26,40,21,0,82,0.6
04:00,26,50,21,0,82,0.9
05:00,26,50,24,0,79,0.9
06:00,26,46,22,0,75,0.9
07:00,27,37,21,0,71,1
08:00,30,32,18,0,61,1
09:00,32,34,23,0,51,1.4
10:00,33,43,22,0,49,1.7
11:00,34,56,24,0,48,2
12:00,33,54,20,0,51,2.5
13:00,32,38,18,0,53,2.2
14:00,31,31,12,0,59,2.8
15:00,30,31,10,0,62,2.4
16:00,29,37,13,0,67,1.9
17:00,29,32,12,0,70,1.4
18:00,28,28,11,0,72,1
19:00,28,25,11,0,72,0.7
20:00,28,27,13,0,74,1
21:00,27,20,22,0,78,1.6
22:00,27,21,21,0,78,0.6
23:00,27,23,19,0,78,1.2
00:00,27,27,10,0,80,1
01:00,27,22,16,0,77,0.6
02:00,27,20,13,0,75,0.6
03:00,27,19,18,0,77,0.8
04:00,26,28,9,0,79,0.9
05:00,25,35,26,0,85,0.8
06:00,25,52,32,0,84,0.8
07:00,25,55,41,0,81,1.1
08:00,27,56,27,0,73,0.8
09:00,29,41,35,0,67,1.5
10:00,30,38,26,0,63,1.6
11:00,30,34,30,0,63,1.6
12:00,31,39,20,0,60,1.3
13:00,31,39,21,0,60,1.6
14:00,30,41,20,0,62,1.9
15:00,30,38,20,0,61,1.2
16:00,30,33,22,0,64,2
17:00,29,35,19,0,69,1.2
18:00,27,40,20,0,74,1.1
19:00,26,47,19,0,78,1
20:00,26,44,18,0,79,0.8
21:00,25,44,23,0,82,0.8
22:00,25,50,20,0,82,1.4
