忠明 PM10,忠明 PM2.5,忠明 RH,忠明 Temp,忠明 Rain,忠明 Wind
65,25,66,28,0,1.4
66,25,68,27,0,0.9
64,26,71,26,0,0.6
54,27,72,25,0,0.8
46,22,72,25,0,0.2
50,20,72,25,0,0.8
47,16,76,25,0,0.8
57,23,76,25,0,0.9
55,16,76,25,0,0.5
62,24,77,25,0,0.3
60,23,77,25,0,0.6
60,31,77,25,0,0.2
63,33,78,25,0,0.6
71,35,79,25,0,0.7
77,38,81,25,0,0.4
96,44,80,25,0,0.8
108,54,78,26,0,0.7
132,61,73,27,0,0.8
127,63,69,28,0,0.8
111,55,65,29,0,1.3
93,50,63,29,0,0.9
87,50,61,30,0,1.3
95,58,64,29,0,1.3
109,54,68,28,0,1.2
118,57,69,27,0,1.6
144,71,71,27,0,0.9
157,91,74,27,0,0.5
169,96,78,26,0,0.7
157,96,81,26,0,0.2
160,96,82,26,0.2,0.4
158,98,83,26,0,1
159,106,84,25,0,1.1
148,101,86,25,0,1
143,106,86,25,0,0.8
146,94,87,25,0,0.3
162,108,88,25,0,0.3
163,110,88,25,0,0.1
160,106,87,25,0,0.3
123,80,88,25,0,1.3
121,76,87,25,0,0.6
98,59,84,25,0,0.8
91,48,81,25,0,1.4
68,33,81,25,0.4,0.6
81,44,80,26,0,0.9
96,63,76,27,0,0.8
96,54,72,27,0,1
70,50,68,28,0,0.9
59,37,67,27,0,0.9
48,24,66,27,0,1
33,26,67,26,0,0.8
30,12,65,26,0,1
29,21,66,25,0,1
32,10,69,25,0,0.7
37,14,69,25,0,1.3
34,9,70,25,0,1
34,16,74,24,0,0.7
27,13,74,24,0,0.8
26,20,75,24,0,0.6
21,10,79,24,0,0.6
23,12,82,23,0,1
22,6,81,24,0,1
31,13,81,24,0,0.7
37,14,82,24,0,0.5
41,20,81,24,0,0.9
46,20,77,25,0,0.6
53,27,75,26,0,0.5
64,28,75,27,0,1
62,37,70,27,0,0.8
45,25,65,29,0,0.7
31,24,61,29,0,1
29,16,59,29,0,0.8
39,24,62,28,0,1.4
46,32,65,27,0,1.1
53,32,68,26,0,0.7
44,33,71,25,0,0.9
45,21,73,25,0,0.7
32,19,75,24,0,0.9
43,15,76,24,0,0.9
37,21,76,24,0,1.5
39,22,77,24,0,2
32,24,76,24,0,1.4
32,18,76,24,0,1.1
25,19,77,24,0,1.5
17,11,78,23,0,1.3
20,18,80,23,0,0.7
24,15,79,23,0,1.2
36,21,78,24,0,0.6
39,19,75,24,0,0.9
39,22,72,25,0,1.6
39,23,68,27,0,0.9
37,27,65,28,0,0.8
39,22,64,28,0,1.1
32,20,65,29,0,1.1
31,18,65,29,0,1.4
31,20,66,29,0,1.1
36,19,67,28,0,1.2
39,15,69,27,0,0.9
36,13,73,26,0,1
35,14,75,26,0,1.3
28,11,78,25,0,1
32,12,79,25,0,1.1
24,9,79,25,0,1.7
21,14,78,25,0,1.8
12,9,77,24,0,1.5
15,11,77,24,0,0.7
15,7,78,24,0,0.5
20,13,79,24,0,1.4
16,10,79,24,0,1
16,6,78,24,0,1.4
15,0,77,24,0,1.4
13,0,76,24,0,1.5
18,2,73,25,0,1.4
11,8,68,27,0,1
18,12,66,28,0,1.3
19,15,63,29,0,0.4
23,21,62,29,0,1.1
23,14,60,30,0,1.4
19,12,62,30,0,2.2
41,12,65,29,0,1.1
50,25,68,29,0,1.1
61,27,69,28,0,1
47,28,72,27,0,0.9
46,23,74,26,0,1.5
40,26,75,26,0,2.4
42,30,75,26,0,1.8
40,23,75,26,0,0.7
44,24,76,25,0,1.3
47,24,76,25,0,0.5
41,28,77,25,0,0.5
37,29,77,25,0,0.8
31,23,78,25,0,1.3
33,26,78,25,0,0.8
37,23,80,24,0,0.9
35,27,81,24,0,1.6
41,23,81,24,0,0.9
42,27,79,25,0,1.2
52,26,74,25,0,1.3
43,32,67,27,0,1.1
35,32,63,28,0,1.2
27,28,60,29,0,1.5
33,28,58,30,0,2
37,31,59,30,0,2.2
47,29,59,29,0,2.2
43,30,62,29,0,2
54,24,66,27,0,1.2
49,25,70,26,0,1.2
54,28,72,25,0,1
50,31,73,25,0,0.8
55,38,72,25,0,0.7
60,33,73,25,0,0.9
63,29,74,24,0,0.7
62,27,75,24,0,0.5
51,29,75,24,0,0.7
49,27,76,24,0,1.1
39,29,75,24,0,0.6
46,23,76,24,0,0.3
46,32,77,24,0,0.7
52,26,76,24,0,0.3
54,29,77,24,0,0.5
55,26,77,24,0,0.9
71,38,77,25,0,0.8
75,45,72,26,0,0.9
84,48,71,27,0,1.1
82,57,68,28,0,1.4
96,56,65,28,0,1.6
104,72,65,28,0,1.4
108,66,64,28,0,1.2
100,63,66,28,0,1.6
90,57,68,27,0,1.2
86,48,71,26,0,1.3
78,53,72,26,0,1
80,49,72,26,0,0.2
82,61,72,26,0,0.9
95,54,74,26,0,1.1
106,57,77,25,0,1.4
112,62,81,25,0,1.6
109,62,81,24,0,1.3
108,62,82,24,0,1.8
97,46,81,24,0,1.7
79,44,83,24,0,1.8
59,31,84,24,0,0.7
60,36,85,24,0,1.1
66,42,85,24,0,1.1
75,45,83,24,0,1.1
73,41,75,26,0,1.3
72,41,70,27,0,0.8
60,43,63,28,0,1.3
64,50,62,29,0,0.9
79,49,65,28,0,1.5
97,53,61,29,0,0.8
98,50,57,30,0,0.9
93,56,65,28,0,2.1
86,54,70,27,0,2.3
66,53,74,25,0,1.1
62,42,72,25,0,0.9
56,41,75,25,0,0.9
67,45,77,25,0,0.7
76,50,78,25,0,0.6
80,58,78,25,0,0.5
82,56,79,24,0,0.4
86,59,80,24,0,0.5
88,64,81,24,0,0.4
91,62,81,24,0,0.2
86,60,82,24,0,1
86,51,83,23,0,0.6
86,54,84,23,0,0.9
83,54,84,23,0,1.1
87,65,83,24,0,0.9
98,66,76,25,0,1
92,58,66,27,0,1.2
90,49,61,28,0,1.4
82,54,56,29,0,1.6
86,62,56,29,0,1.2
102,74,59,30,0,1.5
112,79,60,30,0,1.5
131,86,63,29,0,1.2
125,83,66,28,0,1.7
118,79,73,26,0,1.4
115,69,75,26,0,0.6
110,66,74,26,0,0.7
116,62,75,26,0,1.3
116,75,77,25,0,0.7
119,69,79,25,0,1.4
129,76,81,25,0,1.1
134,83,82,25,0,1.1
137,86,84,24,0,1.2
129,85,84,24,0,1.2
125,75,84,24,0,0.9
109,79,86,24,0,0.5
100,81,85,24,0,0.6
99,79,85,24,0,1
107,66,83,24,0,1.5
107,57,76,25,0,1.6
97,56,69,27,0,1.3
94,62,64,28,0,1.6
91,62,58,29,0,1.5
88,56,56,29,0,1.4
73,49,60,29,0,1.6
78,46,68,28,0,2
85,48,69,27,0,1.4
92,42,71,26,0,1.2
89,40,73,26,0,0.9
94,50,75,25,0,0.7
110,58,77,25,0,1
121,61,81,24,0,1.7
123,60,82,24,0,0.7
120,65,81,24,0,0.5
116,72,81,24,0,1
105,65,81,24,0,1.1
95,57,79,24,0,0.3
79,51,79,24,0,0.3
73,47,80,23,0,0.4
67,47,79,23,0,0.4
62,35,78,23,0,0.2
56,29,79,23,0,0.6
61,32,75,24,0,0.5
66,46,69,26,0,0.5
63,47,58,28,0,0.6
55,38,57,29,0,1.4
47,29,56,29,0,2.2
47,24,56,31,0,2
47,19,56,33,0,1.8
54,31,59,33,0,2.3
52,36,63,29,0,1.8
54,39,71,27,0,1
49,42,75,26,0,1
50,37,77,26,0,0.8
40,32,77,25,0,0.8
32,23,77,25,0,1.2
32,21,77,25,0,1.8
31,15,77,25,0,0.6
31,16,79,24,0,0.7
20,15,79,24,0,1.1
21,9,79,24,0,0.8
17,11,79,23,0,1.5
12,13,80,23,0,1.1
15,13,80,23,0,1.7
16,8,80,23,0,1.1
17,4,80,23,0,1.1
12,11,77,24,0,1.3
14,13,72,25,0,1
19,21,66,26,0,1.2
27,16,60,28,0,0.5
39,21,57,30,0,0.9
41,15,56,30,0,1.5
41,24,58,30,0,2
43,22,59,29,0,1.8
38,23,62,28,0,1.7
35,19,65,26,0,1.3
32,14,68,25,0,1.2
34,11,71,24,0,1.2
26,6,73,23,0,1
17,7,74,23,0,0.9
14,6,75,22,0,0.6
19,5,75,23,0,1
19,9,75,23,0,1.3
25,14,75,23,0,0.8
22,14,75,23,0,0.6
20,6,75,23,0,0.3
17,8,75,23,0,0.4
18,7,75,23,0,0.9
23,18,76,23,0,1
31,18,76,23,0,0.3
42,25,77,23,0,0.8
55,25,75,24,0,0.9
57,23,71,25,0,0.6
60,32,68,26,0,0.4
61,31,68,27,0,1
60,35,67,26,0,1.7
54,22,66,26,0,1.6
37,18,69,26,0,1.2
39,8,73,25,0,0.9
36,14,76,25,0,0.9
42,22,77,24,0,0.8
34,20,78,23,0,0.7
34,19,79,23,0,0.9
34,13,79,23,0,0.6
25,21,79,23,0,1.3
24,12,78,23,0,1.7
14,11,78,22,0,0.8
18,7,79,22,0,0.8
13,8,80,22,0,0.9
16,9,81,21,0,1.6
9,9,80,22,0,1.2
12,6,79,22,0,1
7,7,78,22,0,1.2
10,3,77,22,0,1.1
11,6,76,23,0,0.9
17,5,70,24,0,1.5
20,13,69,24,0,1.1
23,11,64,25,0,1
24,12,60,26,0,1.2
27,8,60,26,0,1.1
28,11,59,26,0,1.3
34,13,60,26,0,1.3
41,18,62,25,0,0.9
43,23,67,23,0,1.1
44,25,69,22,0,1.5
38,28,71,22,0,1.1
34,28,72,22,0,1.2
30,22,74,22,0,1
23,10,75,21,0,0.9
24,11,76,21,0,0.9
15,9,77,21,0,0.9
17,9,76,21,0,0.8
8,10,76,21,0,0.7
7,10,77,21,0,1.1
6,13,77,21,0,0.4
17,10,77,21,0,0.7
23,11,77,22,0,1
19,13,78,22,0,1.1
16,12,76,22,0,1.1
12,15,71,24,0,0.7
23,13,64,26,0,0.6
26,16,61,27,0,1
32,15,58,28,0,1.6
33,14,61,28,0,1.8
38,15,60,29,0,1.9
34,13,62,29,0,2.1
30,11,62,29,0,1.1
27,11,65,28,0,1.4
20,4,70,26,0,1.1
26,9,71,26,0,0.6
24,14,73,25,0,0.6
22,14,74,25,0,0.7
20,14,75,25,0,1.5
20,8,75,25,0,0.8
20,9,76,24,0,0.5
17,8,76,25,0,0.6
24,14,78,24,0,1.1
28,15,80,24,0,0.7
39,14,81,24,0,0.6
40,11,80,24,0,0.7
40,9,78,24,0,0.8
28,6,78,24,0,0.4
24,12,75,25,0,0.4
37,23,72,26,0,0.3
67,38,69,28,0,0.8
97,44,64,29,0,1
116,56,61,30,0,1.6
120,66,60,30,0,1.7
125,78,60,30,0,1.4
120,79,63,30,0,2.2
121,68,68,28,0,1.6
110,58,67,28,0,0.8
111,51,69,28,0,0.9
106,55,71,28,0,1.6
97,55,74,27,0,1.1
82,46,77,26,0,0.8
74,37,77,26,0,0.7
76,37,77,26,0,0.4
84,40,78,26,0,0.5
86,48,81,26,0,1
88,53,83,25,0,0.8
80,58,84,25,0,0.7
79,49,85,25,0,0.6
76,39,86,24,0,0.9
81,31,88,24,0,0.8
74,39,88,24,0,0.5
79,47,88,25,0,0.5
89,57,81,26,0,0.3
108,69,75,27,0,0.5
124,79,69,29,0,0.8
121,74,63,30,0,0.9
115,64,66,30,0,1.3
99,50,67,30,0,1.9
83,46,67,29,0,2.3
63,30,68,29,0,1.6
49,24,70,28,0,1
38,12,74,27,0,1.1
50,16,78,27,0,0.9
70,42,80,26,0,0.9
95,65,79,26,0,0.3
107,83,80,26,0,0.4
99,64,83,26,0,0.9
92,56,84,26,0,1
83,44,84,26,0,0.9
72,41,86,25,0,0.6
71,36,89,25,0,0.7
68,38,88,25,0,0.8
80,43,88,25,0,1.4
93,57,88,25,0,1
103,64,89,25,0,1.1
101,69,87,25,0,1.6
84,59,77,27,0,1.4
71,50,68,28,0,1.1
77,53,66,30,0,1.4
82,60,65,30,0,1.3
87,67,64,31,0,1.3
103,73,64,31,0,1.4
94,62,65,31,0,1.7
86,47,67,30,0,1.4
69,41,71,29,0,1.2
76,42,75,27,0,1.4
83,43,78,27,0,1.6
101,45,79,27,0,0.8
101,46,80,27,0,0.7
101,50,80,27,0,0.8
97,56,79,27,0,0.2
98,59,78,27,0,0.6
104,64,79,27,0,1
101,55,80,26,0,1.3
105,49,84,25,0,1.5
110,49,85,25,0,1.2
111,63,86,25,0,1.4
110,67,88,25,0,1.1
101,61,87,25,0,1.1
93,57,84,25,0,0.9
93,54,79,26,0,1.1
91,55,70,28,0,1.3
84,47,60,30,0,1.2
61,38,54,32,0,1
46,35,51,32,0,1.2
51,36,54,32,0,1.2
62,44,61,31,0,1.7
74,46,66,30,0,1.8
78,51,71,29,0,1.1
82,54,74,28,0,1
86,59,75,27,0,1.6
95,58,76,27,0,0.8
100,64,76,27,0,0.2
112,63,77,27,0,0.9
117,67,78,27,0,1
122,60,80,26,0,1
111,64,82,26,0,0.8
109,63,83,26,0,0.6
113,74,85,25,0,0.7
120,72,86,25,0,0.4
125,80,87,25,0,0.8
122,73,88,25,0,0.2
116,75,87,25,0,0.2
104,57,83,25,0,0.7
87,49,75,27,0,1
85,53,68,29,0,0.7
82,57,61,30,0,0.5
94,72,58,31,0,0.6
99,74,58,31,0,1.3
105,74,56,32,0,1.4
82,56,57,31,0,2.6
82,45,63,30,0,2.6
72,46,69,29,0,1.5
86,53,74,28,0,1.1
92,58,75,27,0,0.7
112,71,77,27,0,0.9
135,91,80,27,0,1.1
138,100,81,26,0,1.5
132,100,82,26,0,0.7
120,92,82,26,0,0.5
123,97,82,26,0,0.4
137,107,83,26,0,0.5
141,112,83,26,0,0.7
131,104,85,25,0,1
101,84,86,25,0,1
92,73,85,25,0,0.8
87,62,85,25,0,0.5
76,49,78,26,0,0.7
64,36,71,27,0,0.6
52,24,59,29,0,0.7
44,16,54,31,0,1.3
36,21,59,31,0,1.3
33,28,61,31,0,1.5
53,41,67,29,0,1.8
58,36,67,29,0,1.1
68,27,67,29,0,1
59,22,71,28,0,0.8
59,16,73,27,0,0.7
47,13,74,26,0,1
35,15,76,25,0,1
26,14,75,24,0,1.1
20,16,75,24,0,2.1
14,9,75,24,0,1.5
6,6,75,23,0,1.2
5,0,75,23,0,1.7
7,2,76,23,0,1.7
10,1,76,23,0,1.4
5,2,76,23,0,1.3
6,1,76,22,0,1.6
5,3,75,23,0,1.7
9,3,74,23,0,2.1
10,3,73,23,0,2
17,5,69,24,0,1.4
21,10,65,25,0,1.1
30,6,61,27,0,1.2
35,5,58,28,0,1.7
39,6,57,28,0,1.2
39,19,56,28,0,1.5
40,22,57,28,0,1.2
43,23,58,27,0,1.2
46,21,62,26,0,1.3
48,19,66,24,0,0.9
49,23,67,23,0,1.6
46,31,68,22,0,0.9
36,33,69,22,0,0.8
33,35,70,22,0,0.6
34,20,71,22,0,0.5
33,1,72,21,0,1.2
31,4,73,21,0,1.6
27,6,73,21,0,1
23,11,74,21,0,1.2
11,7,74,21,0,1
5,8,74,22,0,1.3
11,6,73,22,0,0.4
20,11,73,22,0,0.7
25,12,71,23,0,0.5
40,22,69,24,0,0.6
51,26,67,25,0,0.6
62,28,65,26,0,0.9
60,24,62,28,0,1
61,26,62,28,0,2.2
58,25,61,28,0,0.9
58,27,59,29,0,1.7
51,29,58,29,0,1.2
50,31,65,27,0,1.6
42,28,69,26,0,1.1
48,24,71,26,0,0.5
51,23,73,25,0,1.5
49,18,74,24,0,0.8
45,11,74,24,0,1.4
35,5,74,24,0,1
38,8,76,23,0,1.1
36,13,76,23,0,0.7
34,18,77,23,0,0.9
27,10,79,23,0,0.7
23,3,79,23,0,1
27,5,79,23,0,0.5
34,6,80,23,0,0.9
36,11,80,23,0,0.1
46,9,78,24,0,1
47,22,75,25,0,0.7
68,36,69,27,0,0.7
87,57,65,28,0,1.2
119,68,61,29,0,0.5
125,77,58,30,0,0.8
126,68,55,31,0,1.1
114,67,59,31,0,1.6
113,63,60,30,0,2.3
107,69,64,29,0,1.1
100,68,68,28,0,1.6
93,61,71,28,0,0.8
81,50,73,27,0,0.8
80,49,77,26,0,0.7
79,53,78,26,0,0.6
79,48,79,26,0,1
71,40,82,25,0,0.1
63,29,82,25,0,0.5
66,30,83,25,0,0.2
67,32,83,25,0,0.8
65,39,83,25,0,0.3
56,31,85,24,0,1
62,35,86,24,0,0.2
94,50,86,25,0,0.6
141,86,85,25,0,1.3
176,114,84,25,0,0.8
185,125,78,26,0,0.7
178,129,75,27,0,1.1
169,124,72,27,0,0.7
147,109,74,27,0,1.1
124,80,71,28,0,1.3
103,69,70,28,0,1
108,66,70,28,0,0.9
110,72,73,27,0,0.9
114,64,76,27,0,0.8
108,61,75,26,0,1
104,61,73,26,0,1.4
85,56,71,26,0,1
66,44,69,26,0,1.3
45,27,67,26,0,0.9
40,15,67,26,0,0.7
41,14,71,26,0,0.5
51,16,76,25,0,1
32,17,75,25,0,0.9
33,18,74,26,0,0.9
34,19,73,26,0,0.8
36,20,72,27,0,0.8
37,21,71,27,0,0.7
38,22,69,28,0,0.7
40,23,67,28,0,0.6
41,23,66,28,0,0.6
53,25,63,29,0,1.4
51,21,66,28,0,1.9
45,19,62,29,0,1.7
39,19,61,29,0,1.2
48,27,59,29,0,1.3
34,23,61,29,0,2.1
42,29,64,28,0,0.8
46,37,69,27,0,0.9
69,44,74,27,0,0.9
75,41,74,26,0,0.7
71,36,75,26,0,1.1
61,40,76,26,0,1.5
59,42,77,25,0,1.1
61,50,78,25,0,1.7
60,45,79,25,0,0.9
52,45,79,25,0,1.4
45,33,81,24,0,1.1
50,32,82,24,0,1.5
42,30,82,23,0,1.1
38,22,82,23,0,1.1
26,19,82,23,0,0.7
30,12,78,24,0,0.6
34,20,71,26,0,0.5
38,21,61,28,0,0.7
37,19,50,30,0,0.6
33,18,47,31,0,0.6
27,16,48,32,0,1.3
35,15,51,31,0,2.3
36,15,56,30,0,1.8
41,13,57,29,0,2.2
40,18,61,28,0,1.4
46,24,69,27,0,0.7
55,30,74,27,0,0.9
60,38,75,27,0,0.6
61,38,75,27,0,0.4
53,31,75,27,0,0.5
47,24,74,26,0,0.7
46,24,76,26,0,1
54,26,79,26,0,0.9
60,31,78,25,0,0.8
48,30,76,25,0,0.3
37,25,76,25,0,0.9
30,18,77,24,0,0.5
35,14,79,24,0,0.7
37,13,77,24,0,0.9
37,14,72,25,0,0.9
44,10,69,26,0,1.2
55,24,67,27,0,1.2
58,32,59,29,0,0.6
62,38,54,30,0,1.1
65,41,59,30,0,1.3
64,40,61,30,0,1.6
59,32,57,30,0,1.3
55,23,58,30,0,1.8
59,24,65,28,0,1.2
58,26,69,27,0,0.7
52,31,70,26,0,1
56,31,75,26,0,1.7
71,47,76,26,0,0.5
75,56,74,26,0,0.4
78,56,75,26,0,1.5
78,42,75,26,0,0.3
88,37,76,25,0,0.4
82,37,77,25,0,0.8
73,36,78,25,0,0.5
59,33,79,24,0,0.3
53,30,80,24,0,0.7
51,30,80,24,0,0.5
51,26,81,24,0,0
54,30,78,25,0,0.3
58,28,71,27,0,0.4
69,40,63,28,0,1
76,43,55,30,0,0.1
71,49,49,32,0,0.4
57,41,47,33,0,0.9
56,39,51,32,0,1.6
61,41,53,31,0,2.3
64,36,57,30,0,1.6
67,31,59,30,0,1.1
80,45,62,29,0,0.6
76,42,60,29,0,0.9
76,49,62,28,0,0.7
63,39,64,28,0,0.9
68,41,66,28,0,0.8
73,40,70,27,0,1
87,47,72,26,0,1.2
84,45,75,26,0,0.7
78,36,77,25,0,0.4
67,39,77,25,0,0.4
65,38,78,25,0,0.2
56,43,79,25,0,0.4
57,35,79,25,0,0.6
47,43,80,24,0,0.6
51,40,77,25,0,0.7
61,46,70,27,0,0.9
68,45,64,29,0,0.6
73,47,56,31,0,0.7
56,37,50,32,0,1.2
51,22,50,33,0,1.5
40,20,55,32,0,2.2
36,14,57,31,0,2.2
45,14,66,30,0,2.4
56,31,73,28,0,1.8
57,39,76,27,0,1
47,35,78,27,0,0.9
36,20,77,27,0,1.3
36,21,77,27,0,0.8
40,19,77,27,0,0.6
45,28,78,26,0,0.7
47,33,83,26,0,0.8
40,27,84,26,0,0.6
43,24,84,26,0,0.7
42,22,85,25,0,0.9
45,28,84,25,0,1.3
37,26,81,25,0,1.1
40,20,80,25,0,0.9
30,23,77,24,0,0.8
25,19,71,25,0,1.3
23,22,67,26,0,0.6
37,22,59,28,0,0.8
56,30,61,28,0,1.2
64,31,59,30,0,1.5
64,28,60,30,0,2
73,28,63,30,0,1.5
75,28,65,29,0,1.3
79,25,67,29,0,1.9
63,22,71,28,0,1.6
60,19,76,26,0,1.1
60,23,78,25,0,0.9
66,20,80,25,0,0.7
59,25,80,25,0,0.7
52,23,80,25,0,1.2
41,24,81,25,0,0.7
47,21,81,24,0,1.1
53,25,82,24,0,0.9
57,26,83,23,0,0.7
46,23,83,23,0,0.7
40,23,83,23,0,1
35,20,82,23,0,0.7
36,26,81,23,0,0.5
35,21,79,23,0,0.9
33,23,76,23,0,0.5
32,14,71,24,0,0.5
38,20,62,26,0,0.2
48,20,54,27,0,0.1
58,25,47,29,0,0.6
70,36,54,30,0,1.7
84,42,57,30,0,1.3
86,47,57,30,0,1
83,33,58,30,0,0.6
72,29,69,28,0,1.5
80,30,70,27,0,0.9
81,29,72,27,0,0.7
81,37,74,27,0,0.4
75,26,77,26,0,0.8
65,24,80,26,0,0.7
68,10,80,25,0,0.8
56,11,81,25,0,1.3
54,14,81,25,0,0.8
38,19,81,25,0,0.9
38,16,81,24,0,0.9
25,8,82,24,0,0.6
17,5,83,24,0,0.8
15,8,82,24,0,0.4
19,10,83,24,0,0.9
37,15,82,24,0,1
41,25,81,24,0,0.9
60,38,78,26,0,0.7
60,49,73,26,0,0.3
68,45,74,26,0,0.8
73,54,74,27,0,1.7
83,56,71,27,0,1.4
91,63,75,26,0.4,1.5
94,57,80,26,0,0.7
103,63,80,26,0,0.8
107,61,80,26,0.2,0.7
102,63,80,25,0,1.4
99,61,82,25,0,1.2
96,63,83,25,0,0.7
84,51,82,24,0,0.6
62,39,79,24,0,0.7
43,29,80,24,0,0.4
33,32,81,24,0,1
33,25,84,24,0,0.2
33,22,88,23,0,1.3
28,15,87,23,0,0.4
16,13,87,23,0,0.5
5,14,88,22,0,0.8
3,11,87,22,0,0.5
7,11,82,23,0,0.7
17,10,77,24,0,0.2
23,15,69,26,0,0.3
33,19,64,28,0,0.1
35,20,58,29,0,0.5
37,14,58,30,0,1.4
40,14,62,29,0,1.8
46,15,62,30,0,1.4
53,18,62,29,0,1.4
58,21,66,28,0,2.1
63,20,73,27,0,1.2
60,21,74,26,0,0.9
58,23,75,26,0,1.1
44,22,75,25,0,0.6
40,18,76,25,0,1.6
37,22,78,25,0,0.7
45,25,78,24,0,0.7
49,21,79,24,0,0.6
46,14,80,24,0,0.5
33,12,81,24,0,1.1
29,18,81,23,0,1
23,15,80,23,0,0.7
28,18,81,23,0,0.7
20,12,80,23,0,1
11,9,76,23,0,1.5
10,12,70,25,0,1.3
14,13,66,27,0,0.8
21,22,64,28,0,1.1
30,21,59,29,0,1
38,20,62,29,0,1.3
47,11,64,29,0,1.1
46,16,66,28,0,1.4
42,11,67,28,0,1.3
41,13,68,27,0,1
37,7,73,26,0,1.2
40,11,74,25,0,1
37,14,73,25,0,1.1
30,20,73,25,0,1.1
31,14,73,24,0,1.4
26,10,74,24,0,1.7
30,3,75,24,0,0.8
20,7,75,23,0,1.5
18,9,76,23,0,1.1
10,7,77,23,0,2.1
14,10,77,23,0,1.7
20,8,78,22,0,1
25,10,78,22,0,1
27,11,78,22,0,1.1
28,9,75,23,0,1.4
36,12,71,23,0,0.8
35,16,66,24,0,1.2
33,20,61,26,0,1
20,15,58,27,0,1.3
23,19,55,28,0,1.2
23,20,54,28,0,1.1
30,27,56,28,0,1.2
28,25,60,27,0,1
25,23,62,26,0,1
28,24,65,24,0,1
28,25,67,24,0,1.6
24,21,68,24,0,1
21,18,69,23,0,1
23,20,71,23,0,0.7
23,20,71,23,0,1.5
26,23,72,23,0,1
32,20,75,22,0,1.1
38,22,75,22,0,1.8
28,19,75,22,0,0.8
28,20,74,22,0,1.7
28,15,74,22,0,1.5
26,20,73,22,0,0.5
24,19,75,22,0,0.6
23,22,72,22,0,1.6
30,24,67,23,0,1.8
37,24,60,25,0,0.8
25,24,56,26,0,1.2
34,25,54,27,0,1.3
42,26,53,28,0,1.1
34,16,53,28,0,0.8
25,15,54,27,0,1.4
22,15,60,26,0,0.9
18,10,65,24,0,0.9
11,6,68,23,0,1.4
21,11,69,22,0,1.5
33,19,69,22,0,1
37,21,70,21,0,1.3
41,23,70,21,0,1.4
26,15,70,20,0,0.8
31,17,71,20,0,1.1
35,19,71,19,0,1.2
29,16,71,18,0,0.9
22,12,69,18,0,0.9
32,17,69,18,0,1.9
41,23,66,18,0,1
49,27,63,17,0,1
39,21,60,17,0,1
28,14,58,17,0,1.6
33,17,56,18,0,1.7
37,19,51,19,0,1.6
42,23,49,19,0,1.1
47,25,45,20,0,1.6
43,22,41,20,0,2
38,18,41,21,0,2.8
33,16,42,21,0,1.9
29,15,42,20,0,1.3
25,12,42,19,0,1.4
33,18,48,18,0,1.1
32,17,51,17,0,1.2
32,17,46,16,0,1
33,17,38,16,0,1.4
32,16,35,16,0,1.5
31,14,35,16,0,2.2
30,14,36,15,0,1.6
29,15,39,15,0,0.8
27,13,40,15,0,1.2
26,13,43,15,0,1.5
25,13,45,15,0,1.1
27,12,48,14,0,2.5
30,14,49,15,0,2.5
33,16,51,15,0,2.4
35,16,52,15,0,2.7
30,14,52,15,0,2.2
24,13,48,17,0,0.7
25,13,45,19,0,0.9
25,13,44,21,0,1.1
26,14,45,21,0,1.2
26,14,45,22,0,0.9
29,15,45,22,0,1.4
33,11,46,21,0,1.2
46,15,47,20,0,1.1
56,20,49,19,0,0.7
58,32,52,19,0,0.9
63,35,55,18,0,0.6
63,35,57,18,0,1.4
65,39,59,18,0,0.6
70,38,61,17,0,0.4
77,37,62,18,0,0.5
73,37,65,17,0,0.9
65,40,66,17,0,0.8
59,43,69,16,0,0.3
57,42,69,17,0,0.4
52,32,70,16,0,0.6
45,26,72,16,0,0.2
46,25,73,16,0,0.4
54,37,72,17,0,0.5
62,43,67,18,0,0.4
61,49,58,21,0,0.3
67,49,51,23,0,0.5
66,51,46,24,0,1
65,44,43,25,0,0.5
72,41,44,26,0,0.8
82,45,44,26,0,1.1
85,43,43,26,0,0.6
76,48,45,25,0,0.9
76,51,57,23,0,1.2
81,58,63,23,0,0.9
84,48,63,22,0,0.6
76,50,63,22,0,0.5
85,48,65,22,0,0.1
100,61,67,22,0,0.7
125,59,67,21,0,0.3
127,71,68,21,0,0.4
120,65,71,20,0,1
101,63,72,20,0,0.2
85,56,72,20,0,0.3
82,59,72,20,0,1
81,56,71,20,0,0.9
83,57,74,19,0,0.3
68,50,72,20,0,0.1
65,55,65,22,0,0.8
68,57,56,24,0,0.8
71,51,51,26,0,0.9
59,40,50,27,0,0.8
52,29,58,27,0,1.6
53,28,62,27,0,1.6
58,33,64,27,0,1.6
54,36,69,25,0,1.6
64,37,72,24,0,1.1
64,38,77,23,0,0.8
68,33,78,23,0,0.9
60,39,77,22,0,0.7
64,37,77,22,0,0.8
57,32,78,22,0,0.7
56,25,79,21,0,1
47,24,79,21,0,0.9
39,19,79,21,0,0.6
29,16,80,21,0,1
18,7,80,21,0,1.7
24,9,79,21,0,1.6
25,10,80,20,0,1.3
34,21,79,20,0,1.3
32,19,79,20,0,1.3
22,16,77,21,0,1.6
19,10,69,23,0,1.1
19,7,62,25,0,1.1
24,7,58,26,0,1.1
25,5,55,27,0,1
21,14,57,27,0,1.1
25,10,61,27,0,2.2
28,12,61,27,0,1.1
36,10,63,26,0,1.6
35,13,65,25,0,1.2
41,15,69,24,0,1.3
38,18,72,23,0,0.9
