퐑�� PM10,퐑�� PM2.5,퐑�� RH,퐑�� Temp,퐑�� Rain,퐑�� Wind
40,29,88,23,0,2.3
51,40,88,23,0,2.6
51,41,87,23,0,1.2
55,39,86,23,0,0.6
60,40,85,24,0,1.1
53,34,86,24,0,0.5
48,31,88,24,0,1.3
50,30,88,23,0,1.2
50,27,88,23,0,0.4
53,31,87,24,0,0.5
54,36,84,25,0,0.9
60,39,80,26,0,1.7
68,42,78,27,0,2.1
73,37,79,27,0,2
72,34,76,28,0,1.3
65,34,68,29,0,2.4
64,37,76,28,0,1.7
62,37,76,28,0,1.2
61,33,73,28,0,1.8
61,31,74,28,0,2
55,27,76,27,0,2.2
56,21,80,27,0,1.7
61,25,82,26,0,1.4
64,34,83,26,0,1.1
68,36,84,26,0,1.1
68,38,85,26,0,1.4
72,43,86,26,0,1.5
73,48,87,26,0,1.4
66,44,87,25,0,1
67,42,88,25,0,1.7
70,42,88,25,0,0.8
70,40,89,25,0,1.7
62,33,89,25,0,0.4
51,31,88,25,0,1
49,26,84,26,0,0.4
45,22,81,27,0,0.7
49,31,80,28,0,1.4
45,32,79,28,0,0.8
40,26,80,27,0,0.4
49,29,77,28,0,0.4
48,28,75,28,0,0.8
48,27,75,28,0,0.8
55,33,75,28,0,0.8
55,36,76,28,0,0.1
57,38,78,27,0,1.2
66,41,81,27,0,1
65,37,82,27,0,0.4
66,37,84,26,0,0.8
72,42,84,26,0,0.8
72,47,82,26,0,0.4
77,56,84,26,0,1.4
79,53,85,26,0,1.1
77,39,86,26,0,1
72,35,87,26,0,0.8
70,42,88,26,0,1
66,44,87,26,0,1.4
65,40,87,26,0,0.1
71,46,87,26,0,1.7
72,50,84,27,0,2.1
71,49,80,28,0,2.1
70,40,81,27,0,2.7
60,32,75,29,0,1.9
59,35,73,29,0,1.7
57,38,71,30,0,2.7
54,34,71,29,0,3
51,28,72,29,0,2.3
48,27,76,28,0,1.1
50,25,78,28,0,0.6
46,19,77,28,0,0.4
45,16,78,28,0,0.3
48,20,78,28,0,0.6
49,25,77,28,0,1.2
49,27,80,27,0,1.7
56,32,81,27,0,2.2
56,37,83,27,0,2.3
51,34,84,26,0,2.6
55,33,85,26,0,2.7
64,35,86,26,0,2.2
64,34,86,26,0,1.6
59,34,86,26,0,1.8
59,31,85,26,0,1.8
55,31,81,27,0,1.5
55,39,76,28,0,1.8
57,40,69,30,0,2
51,35,65,31,0,2.7
46,31,65,31,0,3.2
39,24,64,32,0,3.4
35,24,69,31,0,4
35,22,70,31,0,3.7
33,13,72,30,0,3.5
32,10,75,30,0,2.4
32,8,82,29,0,1.3
29,13,82,28,0,0.7
34,19,81,28,0,1.3
38,23,81,28,0,1
42,25,84,28,0,1.1
44,26,86,27,0,1.1
44,26,87,27,0,1.1
44,23,87,27,0,1.8
44,28,87,27,0,2.2
46,33,87,26,0,0.8
46,27,87,26,0,0.5
51,30,88,26,0,1.3
56,32,88,26,0,0.9
54,27,87,25,0,3.8
49,30,86,25,0,3.7
43,27,82,26,0,3.8
34,24,76,27,0,3.8
42,27,75,28,0,2.5
60,28,76,28,0,2
57,27,75,28,0,1.9
57,27,74,29,0,0.9
57,21,74,28,0,2.2
56,14,75,28,0,2.4
54,19,76,28,0,2.2
46,24,79,27,0,2.8
44,20,80,27,0,4.2
53,20,83,26,0,3.7
54,23,85,26,0,3.7
49,21,86,26,0,3.7
53,20,87,26,0,3.6
57,21,87,26,0,3
57,23,87,25,0,3.2
55,30,87,25,0,3.6
56,32,87,25,0,3.3
64,29,87,25,0,2.9
68,31,88,25,0,2.8
60,31,87,25,0,2.4
53,27,88,25,0,1.5
46,23,90,25,0,2.3
54,26,90,25,0,2.3
62,32,89,25,0,3.2
62,32,87,26,0,3.3
67,37,85,26,0,1.2
62,35,82,27,0,0.5
57,33,81,28,0,0.8
51,30,80,28,0,1.1
46,28,82,27,0,1.1
45,28,81,27,0,1.2
43,26,82,27,0,1.1
42,25,83,27,0,0.7
43,28,82,27,0,0.3
50,31,83,27,0,1.7
57,35,85,27,0,2
67,44,84,27,0,2.3
66,44,79,27,0,2.7
56,40,77,27,0,2.6
39,28,76,27,0,3.1
31,19,79,27,0,2.6
37,17,84,26,0,2.1
37,13,86,26,0,2.8
31,9,88,25,0.6,2.4
23,8,90,25,6.2,2.4
20,8,92,25,8.2,0.4
31,17,91,25,0,1.7
28,20,82,25,0,4.9
23,13,73,26,0,4
35,18,70,27,0,2.7
37,19,71,28,0,0.7
39,17,74,27,0,1.1
60,23,72,27,0,3
86,32,70,27,0,4.7
94,36,69,27,0,3.4
88,34,68,26,0,4.3
78,33,70,26,0,3.3
83,36,72,25,0,2.7
84,36,76,24,0,2.1
81,36,77,24,0,1.5
81,38,78,24,0,1.7
81,41,78,24,0,1.7
78,47,78,25,0,0.3
82,47,78,25,0,0.3
83,43,81,25,0,0.5
79,46,81,25,0,0.4
87,53,81,25,0,0.5
87,52,80,25,0,0.6
77,46,83,25,0,1.3
64,36,82,25,0,1.1
57,27,73,26,0,1.6
55,30,71,27,0,0.9
60,33,71,28,0,0.9
67,31,70,29,0,1
64,32,69,29,0,1.5
64,35,68,29,0,1.7
68,31,67,29,0,1.6
70,25,68,29,0,1.8
59,24,67,29,0,1.8
50,24,68,29,0,1.7
49,28,71,28,0,2.6
49,29,75,28,0,2.5
51,31,78,27,0,2.1
55,31,80,27,0,1.9
57,32,82,27,0,2.1
57,34,84,27,0,2.1
57,34,85,27,0,2
56,31,86,27,0,1.8
49,23,87,27,0,2.1
46,19,86,27,0,2.3
46,19,86,26,0,2.2
44,19,86,26,0,1.9
44,17,85,26,0,1.7
40,17,82,27,0,2.2
40,21,80,28,0,2.9
40,20,76,29,0,3.9
38,19,70,30,0,3.8
38,20,71,30,0,4.9
32,12,72,31,0,5.7
28,9,72,31,0,5.7
27,8,69,31,0,5.7
24,4,72,31,0,5.2
21,5,75,30,0,4.5
18,8,74,30,0,4.3
17,8,76,29,0,4.1
22,7,80,29,0,3.5
27,8,81,28,0,2.5
28,10,85,28,0,2.8
26,7,85,28,0,1.7
28,8,86,27,0,1.9
31,12,88,27,0,1.8
26,12,88,27,0,2.3
24,11,89,27,0,2.3
28,10,89,26,0,2.2
29,8,90,26,0,2.3
26,10,91,26,0,2.6
31,15,91,26,0,2.2
38,13,90,26,0,2.1
37,16,85,28,0,3.3
33,25,80,29,0,4.4
35,24,74,30,0,4.5
38,20,77,30,0,5.5
34,17,74,31,0,6.8
28,11,72,31,0,7
28,9,70,31,0,7.2
32,9,73,31,0,7.1
34,9,72,31,0,6.3
34,10,75,30,0,5.5
27,8,79,29,0,5.3
83,5,82,29,0,4.1
90,8,84,28,0,3.5
37,10,84,28,0,2.8
29,10,85,28,0,2.9
24,16,83,27,0,3.1
29,20,85,27,0,2.6
35,22,87,27,0,2.1
34,21,88,27,0,2.3
39,19,89,26,0,1.7
44,18,89,26,0,1.7
40,19,88,26,0,1.7
45,24,88,26,0,1.9
44,26,83,27,0,2.5
33,27,79,28,0,2.9
29,20,77,29,0,3.1
24,11,70,30,0,4.2
18,9,69,31,0,3.9
11,8,65,32,0,4.2
17,8,66,32,0,4.4
28,5,67,32,0,4.4
27,6,69,31,0,4.5
24,6,73,30,0,4.2
21,7,70,30,0,4.3
18,13,73,29,0,3.8
23,16,77,28,0,2.6
24,12,80,28,0,2.3
22,15,81,28,0,2.1
29,16,83,27,0,2
35,17,83,27,0,2.2
32,19,85,27,0,1.7
34,20,85,27,0,1.8
37,23,87,26,0,1.6
35,19,88,26,0,1.2
34,10,88,26,0,1.3
38,13,87,26,0,2
40,22,85,26,0,1.9
40,20,85,26,0,1.9
39,20,81,27,0,2
31,20,76,29,0,2
21,18,68,30,0,2.5
16,16,67,31,0,3.4
18,13,65,31,0,3.3
33,15,62,32,0,3.3
37,16,63,32,0,4
27,12,67,31,0,3.9
23,10,67,31,0,3.7
23,11,71,30,0,3
24,10,75,29,0,2.6
21,8,79,28,0,2.5
18,10,81,28,0,2
22,12,81,28,0,1.5
31,18,81,28,0,2.4
40,25,81,27,0,2
38,21,82,27,0,2
34,19,83,27,0,1.9
34,22,84,26,0,1.8
34,21,84,26,0,1.8
37,23,85,26,0,1
37,19,85,26,0,2.1
35,13,82,26,0,2.1
33,17,79,27,0,3.4
22,16,71,29,0,3.6
21,15,64,30,0,4
42,22,66,31,0,4.7
50,20,68,31,0,5.2
31,10,66,31,0,6.2
29,15,66,31,0,7.2
34,16,67,31,0,7
31,19,68,31,0,6.8
28,23,67,31,0,6.2
26,26,68,30,0,5.8
23,18,71,30,0,5.4
29,11,78,29,0,3.3
34,13,76,29,0,2.7
34,20,79,28,0,3.1
32,22,81,28,0,2.9
27,18,82,28,0,2.2
31,22,83,27,0,2.2
37,21,82,27,0,2.7
34,17,80,27,0,2.5
29,16,76,27,0,2.9
28,13,76,27,0,2
27,13,78,26,0,2.4
22,11,74,26,0,2.9
22,11,68,28,0,2.8
28,10,64,29,0,3.4
34,10,64,31,0,4.3
39,17,66,31,0,4.8
40,19,68,31,0,4.4
37,14,69,31,0,4.2
32,12,66,31,0,5.1
31,15,68,31,0,5.7
32,19,65,31,0,6.2
27,21,67,31,0,6
29,16,70,31,0,6.2
31,8,72,30,0,6.3
24,9,77,29,0,4.2
27,16,79,29,0,2.6
37,22,81,29,0,3
38,20,82,29,0,3.7
32,11,82,29,0,2.6
29,12,83,28,0,2.6
29,15,81,28,0,3.4
33,14,81,28,0,3.4
34,20,83,28,0,3.2
33,21,83,28,0,2.7
31,18,83,28,0,3.5
32,17,82,28,0,3.1
33,17,83,27,0,3.4
33,17,86,27,3.4,4.3
29,13,89,27,0,4.3
20,8,88,26,2.6,5
15,11,89,26,15,4.2
18,16,91,25,22,5.6
21,17,92,24,7.8,3.9
18,20,92,24,13,3.5
18,16,92,24,16,3.6
12,10,93,23,45,4
10,11,93,23,9.2,3.6
17,10,93,23,2.2,3.9
23,10,93,23,1.2,3.6
23,11,92,23,0.4,2.4
18,12,92,23,0,0.2
21,15,92,23,0,1.7
21,12,91,24,0,2.2
18,9,92,24,0.2,1.9
24,14,92,24,0,1.7
27,17,92,24,0.4,1.4
24,13,93,24,0.2,1.5
28,12,93,24,0.2,0.9
31,14,93,23,0,1
27,12,93,23,0.4,2.1
21,16,92,22,0.2,3.1
22,19,89,21,0,3.4
31,19,84,22,0,2.9
43,20,82,22,0.2,2.2
43,24,83,22,0,2.1
43,27,83,23,0,1.1
50,28,82,24,0.2,1.6
60,27,82,24,0,1.5
62,23,79,25,0,2
57,20,79,24,0.2,2.1
51,20,82,24,0.4,2.4
50,24,83,24,0,2.2
46,23,84,23,0,2.3
42,20,83,23,0.2,2.1
45,25,85,23,0,2.2
50,28,87,23,0,0.6
54,31,89,23,3,0.9
51,31,92,23,1,0.3
49,24,93,23,0,1.1
49,22,93,23,0.4,1.1
39,18,93,23,0.8,1.8
32,14,93,23,2.8,2.2
32,14,93,23,1.2,2.4
27,16,93,23,4.8,2.7
23,12,93,23,1.8,2.9
24,11,93,23,0,2.1
23,13,93,23,0,1.5
33,9,93,24,0,1.3
33,8,91,25,0,2.9
24,8,87,26,0,3.1
24,11,81,27,0,3.1
27,13,76,28,0,2
27,10,78,27,0,1.5
24,7,83,26,0,0.9
23,6,85,26,0,2.7
23,8,88,26,0,2.7
28,12,91,25,0,2.4
26,10,92,25,0.2,2.9
17,7,92,25,0,2.7
17,10,93,25,0,2.2
17,11,93,25,0,1.3
20,13,93,25,0,1.4
20,13,93,25,0.2,1
16,8,93,25,0.2,1.5
20,8,93,25,0,0.6
28,10,93,25,0,0.7
29,11,93,25,0,0.8
31,12,93,25,0.2,1.7
31,12,93,24,0,0.7
27,15,93,25,0,0.3
26,18,93,25,0,1.1
24,17,92,26,0,1.9
18,14,89,27,0,2.2
18,14,86,27,0,1.4
26,17,88,27,3,1.1
31,19,92,27,3,1.9
29,14,92,27,0,1.8
24,8,91,27,0,2.3
21,10,90,27,0,3
17,13,91,26,3.6,1.9
15,10,93,26,0.4,2.7
17,13,93,26,0,3.9
16,12,93,26,0,3.9
13,9,93,26,0,3.8
10,9,93,25,20,3.9
11,7,93,25,1.2,3.4
17,9,93,25,0,2.7
15,8,93,25,0,3.4
6,1,92,25,18,3.7
2,2,93,25,5.6,3.7
10,5,93,25,0,3.9
13,7,92,25,0.2,4.3
13,6,91,26,0.2,3.8
13,6,90,26,1.2,3.2
12,8,92,25,8,4.7
10,5,93,25,2.8,3.4
9,1,93,25,1,4
10,6,92,26,0,3.8
9,8,91,26,0,3.5
10,6,91,26,1.6,2.9
9,3,92,26,3.6,3.5
5,3,93,26,4.4,2.8
7,2,93,25,11,2.9
9,3,93,25,8.2,2.6
7,6,93,25,1.4,1.7
9,7,93,25,4.4,0.9
13,11,93,25,2.4,1.2
12,10,93,25,6.4,1.4
6,7,93,25,0,1.2
11,10,93,25,0,0.9
18,14,93,25,0,0.9
22,8,93,25,0.2,0.8
15,3,93,24,0,1.3
10,3,93,24,0,0.9
12,5,93,24,0.2,1.3
11,6,93,24,0,1.5
10,6,93,24,0,2.5
11,5,93,24,0.6,3
12,8,93,24,0,2.2
11,8,92,25,0,2
11,8,87,26,0,1.1
21,10,84,27,0,0.6
32,16,83,27,0,0.5
35,18,81,28,0,0.9
34,19,79,28,0,0.5
34,19,79,28,0,0.6
35,20,81,27,0,1.2
40,23,83,27,0,1.2
42,20,84,26,0,2.3
38,17,85,26,0,2.1
44,21,85,26,0,1.6
46,30,86,26,0,1.8
45,31,86,25,0,0.9
51,28,87,25,0,0.8
55,32,88,25,0,0.8
56,30,88,25,0,0.5
54,27,89,25,0,0.3
65,33,89,25,0,0.6
70,34,89,25,0,1
60,33,90,25,0,1.1
60,36,90,25,0,0.2
65,36,89,26,0,0.1
70,40,89,26,0.4,0.3
72,47,90,26,0,0.9
70,45,88,26,0,1.1
60,41,85,27,0,0.6
65,41,84,27,0,1.1
68,40,88,26,0.2,0.7
59,38,89,27,1.6,0.2
56,41,90,27,1,0.9
42,26,92,26,5.6,3.3
20,7,92,26,6.8,2.2
16,6,93,26,19,1.9
16,5,93,25,25,1.4
11,4,93,25,18,1.6
13,3,93,25,17,1.9
12,6,93,24,9.8,2.3
6,10,93,24,8.8,2.6
7,10,93,24,1.2,2.5
7,8,93,24,0,2.3
10,3,93,24,0,2.2
16,3,93,25,0.2,2.1
15,9,92,25,0,0.9
17,9,93,25,0,0.6
26,8,93,25,0,0.8
29,11,92,26,0,2
27,9,89,26,0,2.3
27,8,85,27,0,1.6
29,12,83,28,0,1.4
28,15,82,28,0.2,2.7
23,15,83,28,0.2,2.8
18,10,84,27,1.8,2.6
21,10,87,27,0,2.7
23,10,85,27,0,2.7
22,8,87,27,0,2.2
21,7,87,27,0,1.8
24,10,88,28,0,2
32,15,89,27,0,2
38,20,90,27,0,1.9
37,19,90,27,0,2.5
34,20,89,27,0,2.8
32,20,88,27,0,3
29,14,88,27,0,2.3
29,8,89,27,0,2.6
27,9,89,27,0,3.5
26,9,89,27,0,3
23,7,89,27,0,3.3
21,4,91,26,14,3.2
16,3,92,26,0.4,2.3
17,4,93,26,6,2.9
18,10,93,25,1.2,2.4
18,10,93,25,7.4,2.7
20,6,93,24,11,3.4
13,8,93,25,2.6,3.2
15,12,90,26,0,2.9
20,10,83,28,0,3.1
20,7,79,30,0,3
27,7,79,31,0,3.5
29,8,82,30,0,4.4
29,11,84,29,0,3.9
29,8,87,29,0,2
28,6,88,28,0,2.1
29,11,89,28,0,2.6
32,14,91,28,0,2.3
33,12,91,28,0,2.2
32,11,92,28,0,2.3
33,14,92,28,0.6,2.9
32,13,93,27,1.2,2.8
26,11,93,27,0.2,3
28,8,93,27,0,2.8
,,,,,
,,,,,
,,,,,
,,,,,
33,15,82,30,0,4.1
33,13,79,30,0,4.2
28,13,78,31,0,5.1
24,7,77,32,0,5.5
27,10,76,32,0,5.9
31,11,74,32,0,6.1
31,3,74,32,0,5.5
32,6,73,32,0,4.6
34,8,73,32,0,5.3
33,10,76,31,0,4.1
31,11,79,30,0,3.9
31,9,84,29,0,2.8
31,12,87,29,0,2.7
42,13,89,28,0,2.9
44,10,90,28,0,3.2
35,9,90,28,0,3.5
33,11,91,28,0,2.9
32,10,91,28,0,3.2
28,4,91,28,0,3.7
27,1,91,28,0,3.5
27,5,91,27,0,3.1
29,9,92,27,0,2.4
32,12,91,28,0,3.1
33,12,88,29,0,3.4
32,13,83,30,0.2,4.4
26,12,87,29,1.6,4.9
24,10,83,30,0,5.4
27,10,79,31,0,5.8
27,8,75,31,0,6.3
31,6,75,32,0,5.8
31,4,75,32,0,6.2
31,5,75,32,0,4.7
32,8,77,31,0,4.4
32,8,81,30,0,3.8
37,7,84,29,0,4.5
33,8,86,29,0,3.7
28,17,87,29,0,3.2
32,17,87,29,0,3.4
31,11,89,28,0,3
29,8,90,28,0,3.6
29,9,91,28,0,3.9
28,11,91,28,1,3.4
26,8,92,28,16,2.9
20,4,93,26,7,3.7
18,2,93,26,0.2,1.4
22,3,93,26,0.4,0.5
17,0,93,26,0,0.7
12,0,93,27,0,1.8
17,6,91,28,0,2.3
20,8,87,28,0,2.7
23,9,85,29,0,2.9
22,9,81,29,0,4
13,8,87,26,4,4.4
10,8,92,25,1.8,4.2
9,6,92,25,0,3.8
7,1,89,26,0,4
7,0,88,26,11,2.8
9,1,91,25,5.6,2.5
9,3,91,25,2.8,2.2
12,6,92,25,1.2,2.7
6,8,92,25,1.6,2.2
7,8,91,25,0.8,2.5
18,11,91,25,0.6,2
23,9,92,25,1.4,1.1
26,8,93,25,2.2,1
23,10,93,25,1.2,1.8
18,6,93,25,0.6,2.6
15,5,92,25,0,1.8
18,4,92,25,0,0.9
22,5,91,25,0,0.8
27,10,90,25,0,1.4
27,10,89,26,0,1.4
31,12,87,27,0,1.5
45,23,85,28,0,1
49,23,82,29,0,2.5
35,9,77,31,0,2.6
33,16,80,30,0,3.7
34,20,78,31,0,4.2
31,9,77,31,0,5
27,8,76,31,0,5.2
21,7,75,31,0,3.9
21,7,77,30,0,3.3
26,7,82,29,0,3.1
28,8,85,29,0,2
32,14,86,28,0,1.4
40,21,85,28,0,1.5
48,28,87,28,0,1.8
48,27,88,27,0,2.1
40,22,90,27,0,1.5
42,16,90,27,0,2
40,10,91,27,0,2.3
35,10,91,26,0,2.3
33,13,92,26,0,1.8
33,16,92,26,0,2.2
33,10,90,27,0,2.8
29,12,81,29,0,3.1
23,20,71,30,0,3.4
24,17,67,31,0,4.2
29,14,70,31,0,3.8
32,13,70,32,0,4.2
29,8,69,32,0,6
26,3,69,32,0,6.2
31,12,69,32,0,5.1
35,20,72,31,0,5.1
26,13,73,31,0,4
18,8,75,31,0,3.4
23,10,78,30,0,2.5
28,13,82,29,0,2
26,15,79,29,0,1.4
28,20,80,29,0,1.6
39,21,81,28,0,2.1
39,19,82,28,0,1.9
35,13,82,28,0,2.7
32,8,83,27,0,2.7
27,8,85,27,0,3.1
27,8,88,27,0,3.1
29,8,89,27,0,3.2
29,8,88,27,0,2.3
29,9,84,28,0,2.6
29,12,79,29,0,3.3
27,18,77,30,0,3.7
20,12,73,31,0,4.2
13,3,71,32,0,4.7
17,7,74,31,0,5
12,9,71,32,0,4.7
10,4,66,32,0,4.6
15,0,66,32,0,4.6
18,3,69,32,0,3.8
18,3,67,32,0,3.6
15,1,72,31,0,3.1
17,2,78,30,0,2.3
18,5,84,29,0,2.5
16,5,82,29,0,1.9
21,6,83,29,0,1.7
27,7,85,28,0,2
31,8,87,28,0,1.5
29,11,88,28,0,1.6
26,10,88,27,0,1.3
24,8,87,27,0,1
27,6,86,27,0,1.1
28,5,86,26,0,1.4
29,9,87,26,0,1.4
32,10,84,27,0,1.3
29,10,82,28,0,1
27,12,75,30,0,1.3
26,10,71,31,0,2.5
20,10,71,31,0,3.3
12,14,74,31,0,3.7
21,15,72,31,0,4.1
26,7,71,32,0,3.8
17,6,75,31,0,3.9
17,7,76,31,0,3.4
20,7,78,30,0,3.3
18,7,79,30,0,3.2
20,3,82,29,0,2.5
23,6,83,29,0,2.2
23,11,83,29,0,1.6
28,15,84,29,0,1.5
35,22,86,28,0,2.1
42,23,88,28,0,2.4
38,21,88,28,0,2.3
34,16,89,28,0,2.4
34,10,89,27,0,1.8
34,9,90,27,0,2
32,8,91,27,0,2.4
29,9,90,27,0,2.5
31,7,86,28,0,2.8
27,8,82,29,0,3.5
23,12,78,30,0,3.5
22,14,73,31,0,3.4
23,13,70,32,0,4.3
22,8,72,31,0,5.7
22,9,70,31,0,4.7
28,9,72,31,0,4.6
23,7,76,31,0,4.5
17,5,77,31,0,4.2
17,3,77,31,0,3.9
18,3,76,30,0,3.4
21,6,80,30,0,3.1
20,7,82,29,0,2.4
24,10,83,29,0,2.2
32,16,85,28,0,2.2
32,16,87,28,0,2.2
32,12,87,28,0,1.9
33,12,87,28,0,2.2
33,13,87,28,0,2.6
28,10,87,28,0,2
23,8,84,28,0,1.6
26,11,85,27,0,1
27,9,85,27,0,1.7
22,6,88,27,1.8,1.3
23,8,90,26,2.8,1.2
22,8,90,27,2,0.9
23,11,89,27,0.2,1.7
24,15,83,29,0,2
23,12,75,31,0,3
22,10,74,31,0,2.7
28,14,82,29,6,1
27,9,81,30,0,1.8
23,5,81,29,0,1.2
21,7,82,28,0.2,3.1
16,9,90,26,9,3.4
13,8,92,26,0.2,1.9
16,7,90,26,0,0.8
21,9,90,26,0,1.2
26,12,89,27,0,0.8
31,12,89,27,0,0.7
28,13,90,27,0,0.3
31,12,91,26,0,1.1
31,9,90,26,0,1.3
26,10,90,26,0,0.2
27,8,91,26,0,0.3
28,6,91,26,0,0.7
33,8,91,26,0,1
33,10,91,27,0,0.4
34,14,90,27,0,0.5
34,18,85,29,0,1
31,19,83,29,0,1.5
39,26,83,30,0.4,2.2
34,24,81,30,0,2.9
23,20,77,31,0,3.4
26,17,74,31,0,3.8
23,9,75,31,0,3.8
17,8,74,31,0,3.4
11,8,76,31,0,3.2
13,5,80,30,0,2.4
15,2,81,29,0,2.1
15,8,84,29,0,1.1
17,11,86,28,0,1.1
21,8,87,28,0,1.5
27,11,87,27,0,1.7
31,14,89,27,0,1.8
29,10,90,27,0,1.8
33,12,90,27,0,1.8
35,14,91,27,0,1.5
31,11,92,27,0,2
28,11,92,26,0,1.3
27,10,92,26,0,2.2
23,10,90,27,0,2.8
21,11,87,28,0,3.2
15,9,79,29,0,3.2
18,10,72,30,0,3.2
29,15,72,31,0,3.6
26,11,63,32,0,4.2
15,11,67,32,0,4.6
16,12,67,31,0,4.6
18,16,67,32,0,4.3
20,20,69,31,0,3.8
17,13,70,31,0,3.4
16,5,72,31,0,3.4
18,1,73,30,0,2.7
17,5,78,29,0,2.4
20,9,82,29,0,2.3
26,12,82,28,0,2.1
31,15,84,28,0,1.9
35,17,85,27,0,1.9
40,19,85,27,0,2.2
39,14,83,27,0,1.9
34,11,82,27,0,1.9
31,11,82,27,0,2.6
27,10,85,27,0,2.5
26,10,86,27,0,2.7
21,8,83,28,0,3
21,8,79,29,0,3.4
18,8,72,30,0,3.8
16,9,66,32,0,4.2
17,8,64,32,0,4.8
12,6,64,32,0,4.8
11,9,65,33,0,4.7
24,9,66,32,0,5.4
29,6,69,32,0,5.6
22,8,71,32,0,4.7
18,7,72,31,0,4.1
13,5,73,31,0,3.4
13,10,79,30,0,2.9
12,10,83,29,0,2.1
15,8,85,29,0,2.1
23,8,85,29,0,2.5
31,14,86,28,0,2.5
37,13,88,28,0,2.6
34,8,88,28,0,2.2
31,10,88,28,0,2.2
34,9,88,28,0,2.3
32,10,87,28,0,2.3
26,8,86,27,0,2.3
38,9,85,27,0,2.5
35,13,80,29,0,2.3
18,12,77,30,0,3.4
17,9,74,31,0,4
18,11,70,32,0,4.1
16,13,64,33,0,4.9
20,8,64,33,0,4.9
22,9,62,33,0,5.6
26,8,63,33,0,5.5
23,6,65,33,0,4.9
20,6,68,32,0,4.9
21,6,69,32,0,4.8
20,8,72,31,0,4.4
20,9,76,30,0,3.7
13,8,77,30,0,3.2
12,8,81,29,0,2.1
20,9,82,29,0,2.5
24,11,84,29,0,2.3
24,9,85,28,0,2.1
28,10,86,28,0,2.1
29,9,86,28,0,2.3
27,8,85,28,0,2.9
24,4,85,28,0,2.8
23,5,84,28,0,2.6
21,10,83,28,0,3
22,9,82,28,0,2.7
23,12,80,29,0,3.7
22,13,77,30,0,3.9
26,11,75,31,0,3.9
20,11,72,32,0,4.4
13,9,68,33,0,4.4
21,11,67,33,0,4.8
26,8,65,33,0,5.9
21,2,67,33,0,6.4
20,3,70,32,0,5.3
22,3,73,32,0,4.9
21,6,74,31,0,3.6
18,4,76,31,0,2.5
18,0,81,30,0,2.5
24,7,80,30,0,2.4
26,10,81,29,0,2.3
23,11,83,29,0,1.7
29,13,84,29,0,1.4
32,10,85,29,0,1.1
38,8,86,29,0,2.9
39,8,86,28,0,2.5
32,5,87,28,0,2.7
32,5,89,28,0,2.3
38,10,89,28,0,2.2
39,12,87,28,0,2.4
29,14,82,30,0,2.8
22,11,78,31,0,3
15,8,72,32,0,3.1
20,10,72,32,0,4.1
18,6,72,32,0,4.3
13,9,71,32,0,4.5
29,9,70,32,0,4.4
29,2,70,32,0,3.9
22,7,72,32,0,4.2
17,8,74,31,0,3.6
13,4,76,31,0,3
15,6,80,30,0,2.2
16,8,83,30,0,2.2
24,16,85,29,0,2
35,23,86,29,0,1.9
37,15,85,29,0,1.9
38,13,85,29,0,1.9
51,22,86,29,0,1.7
49,21,86,29,0,1.9
35,11,85,28,0,1.9
31,6,85,28,0,1.8
31,5,86,28,0,1.7
39,10,85,28,0,1.8
39,15,82,29,0,1.9
35,16,79,30,0,2.9
32,16,76,31,0,3.4
18,11,71,32,0,3.8
16,5,70,33,0,4.1
20,4,69,33,0,4.9
24,10,69,33,0,5.1
27,6,73,33,0,5.2
18,0,72,32,0,4.9
13,0,75,32,0,4.7
10,0,76,31,0,4.3
10,8,79,31,0,3.5
16,8,81,30,0,3.2
16,3,81,30,0,2.8
17,5,82,30,0,2.3
20,10,84,30,0,1.8
22,13,85,29,0,1.8
26,12,85,29,0,2
22,8,84,29,0,2.2
21,6,85,29,0,1.6
27,8,86,29,0,1.4
28,9,86,29,0,1.6
24,7,86,28,0,1.8
28,6,85,28,0,1.2
29,9,83,29,0,1.4
20,7,75,30,0,3.1
16,8,73,31,0,4
15,11,67,32,0,4.1
18,9,66,33,0,3.9
27,10,71,33,0,4.6
28,8,69,33,0,5.3
31,3,69,33,0,5
32,0,72,33,0,4.8
26,0,73,32,0,4.7
23,0,74,32,0,4.7
21,0,75,31,0,3.2
20,1,77,31,0,2.9
21,6,78,29,0,1.4
21,10,79,29,0,1.6
26,8,80,29,0,1
32,6,79,29,0,0.9
35,10,82,28,0,1.3
34,12,85,28,0,1.4
33,8,85,28,0,0.8
34,6,85,28,0,1
38,9,86,28,0,0.7
39,12,85,28,0,1.3
43,17,85,28,0,1.2
40,14,85,28,0,1.4
34,11,79,30,0,1.2
29,10,75,31,0,2.5
24,8,74,31,0,3.5
21,7,71,32,0,4.1
22,6,73,32,0,4.1
26,13,72,32,0,4
32,9,71,33,0,3.9
28,1,70,33,0,4
20,2,73,32,0,4.5
21,4,76,31,0,3.9
21,3,78,31,0,3.7
20,3,81,30,0,2.9
16,1,83,30,0,2.4
16,1,84,30,0,1.4
18,4,83,30,0,1.3
21,4,82,29,0,1.2
33,7,83,29,0,1.4
43,15,85,29,0,2.1
43,15,86,28,0,1.6
43,10,85,28,0,1.3
42,12,85,28,0,1.6
39,14,84,28,0,1.9
42,12,85,28,0,1.9
39,13,84,28,0,2.5
33,12,80,30,0,3
26,6,75,31,0,3.9
23,8,72,32,0,4
18,6,71,32,0,5
